fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-10,19:30,Independiente del Valle vs Flamengo,,Betano,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,CARDS_TOTALS:OVER_3_5,14.3%,0.142900,7.00,,,,,,1.37,-0.80,-0.804200,-5.63,0.20,Sin cuota/EV,EV negativo Betano,Solo modelo,3,20.29,20.288000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,12.0%,0.120500,8.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,15.05,15.051000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Corners total +11.5,CORNERS_TOTALS OVER.11.5,CORNERS_TOTALS:OVER_11_5,11.9%,0.119300,8.38,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,41.93,41.928000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Visita corners +5.5,CORNERS_AWAY OVER.5.5,CORNERS_AWAY:OVER_5_5,11.7%,0.117100,8.54,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,27.71,27.712000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL:UNDER_20_5,10.2%,0.101500,9.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,13.15,13.147000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,10Bet,Betano,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,9.0%,0.090200,11.09,7.00,-0.37,-0.368600,-4.09,0.63,3.40,-0.69,-0.693300,-7.69,0.31,EV negativo,EV negativo Betano,Evitar,5,6.39,6.386000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,Betano,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,CARDS_TOTALS:OVER_4_5,5.3%,0.052700,18.99,,,,,,1.75,-0.91,-0.907800,-17.24,0.09,Sin cuota/EV,EV negativo Betano,Solo modelo,3,11.27,11.265000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Visita corners +6.5,CORNERS_AWAY OVER.6.5,CORNERS_AWAY:OVER_6_5,5.1%,0.051000,19.62,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,21.10,21.097000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,CARDS_AWAY:OVER_2_5,4.7%,0.047400,21.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,7.74,7.742000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL:UNDER_18_5,4.5%,0.044500,22.49,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,7.45,7.446000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Local tarjetas +3.5,CARDS_HOME OVER.3.5,CARDS_HOME:OVER_3_5,3.4%,0.033800,29.61,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,6.38,6.377000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,Betano,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,CARDS_TOTALS:OVER_5_5,1.7%,0.016600,60.37,,,,,,2.35,-0.96,-0.961000,-58.02,0.04,Sin cuota/EV,EV negativo Betano,Solo modelo,3,7.66,7.656000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,0.9%,0.009100,110.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,3.91,3.908000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Independiente del Valle vs Flamengo,,,Tarjetas total +6.5,CARDS_TOTALS OVER.6.5,CARDS_TOTALS:OVER_6_5,0.4%,0.004500,220.56,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,8.45,8.453000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/independiente-del-valle-flamengo-rj/91984807/,torneo actual,torneo actual,8,15.0,7.0,2026-08-25 · CONMEBOL Libertadores · Independiente del Valle 3-1 Deportes Tolima (G); 2026-08-18 · CONMEBOL Libertadores · Deportes Tolima 0-1 Independiente del Valle (G); 2026-05-27 · CONMEBOL Libertadores · Independiente del Valle 1-0 Rosario Central (G); 2026-05-19 · CONMEBOL Libertadores · Independiente del Valle 4-1 Libertad Asuncion (G); 2026-05-05 · CONMEBOL Libertadores · UCV 2-0 Independiente del Valle (P),torneo actual,7,14.0,4.0,2026-08-19 · CONMEBOL Libertadores · Flamengo 2-1 Cruzeiro (G); 2026-08-12 · CONMEBOL Libertadores · Cruzeiro 1-1 Flamengo (E); 2026-05-26 · CONMEBOL Libertadores · Flamengo 3-0 Cusco (G); 2026-05-20 · CONMEBOL Libertadores · Flamengo 1-0 Estudiantes L.P. (G); 2026-05-07 · CONMEBOL Libertadores · Independiente Medellin 0-3 Flamengo (G)
2026-09-10,19:30,Cienciano vs Atletico Torque,,,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL:OVER_18_5,93.5%,0.935400,1.07,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,96.54,96.537000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,torneo actual,torneo actual,11,17.0,12.0,2026-08-20 · CONMEBOL Sudamericana · Botafogo 1-0 Cienciano (P); 2026-08-13 · CONMEBOL Sudamericana · Cienciano 6-1 Botafogo (G); 2026-07-29 · CONMEBOL Sudamericana · Cienciano 4-0 Lanus (G); 2026-07-22 · CONMEBOL Sudamericana · Lanus 2-0 Cienciano (P); 2026-05-27 · CONMEBOL Sudamericana · Cienciano 1-1 Juventud (E),torneo actual,9,15.0,6.0,2026-08-19 · CONMEBOL Sudamericana · Atletico Torque 2-1 Tigre (G); 2026-08-12 · CONMEBOL Sudamericana · Tigre 0-1 Atletico Torque (G); 2026-05-26 · CONMEBOL Sudamericana · Gremio 2-2 Atletico Torque (E); 2026-05-19 · CONMEBOL Sudamericana · Atletico Torque 4-1 Deportivo Riestra (G); 2026-05-06 · CONMEBOL Sudamericana · Atletico Torque 1-0 Palestino (G)
2026-09-10,19:30,Cienciano vs Atletico Torque,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,90.9%,0.909300,1.10,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,93.93,93.928000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,torneo actual,torneo actual,11,17.0,12.0,2026-08-20 · CONMEBOL Sudamericana · Botafogo 1-0 Cienciano (P); 2026-08-13 · CONMEBOL Sudamericana · Cienciano 6-1 Botafogo (G); 2026-07-29 · CONMEBOL Sudamericana · Cienciano 4-0 Lanus (G); 2026-07-22 · CONMEBOL Sudamericana · Lanus 2-0 Cienciano (P); 2026-05-27 · CONMEBOL Sudamericana · Cienciano 1-1 Juventud (E),torneo actual,9,15.0,6.0,2026-08-19 · CONMEBOL Sudamericana · Atletico Torque 2-1 Tigre (G); 2026-08-12 · CONMEBOL Sudamericana · Tigre 0-1 Atletico Torque (G); 2026-05-26 · CONMEBOL Sudamericana · Gremio 2-2 Atletico Torque (E); 2026-05-19 · CONMEBOL Sudamericana · Atletico Torque 4-1 Deportivo Riestra (G); 2026-05-06 · CONMEBOL Sudamericana · Atletico Torque 1-0 Palestino (G)
2026-09-10,19:30,Cienciano vs Atletico Torque,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,89.1%,0.891300,1.12,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,92.13,92.129000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,torneo actual,torneo actual,11,17.0,12.0,2026-08-20 · CONMEBOL Sudamericana · Botafogo 1-0 Cienciano (P); 2026-08-13 · CONMEBOL Sudamericana · Cienciano 6-1 Botafogo (G); 2026-07-29 · CONMEBOL Sudamericana · Cienciano 4-0 Lanus (G); 2026-07-22 · CONMEBOL Sudamericana · Lanus 2-0 Cienciano (P); 2026-05-27 · CONMEBOL Sudamericana · Cienciano 1-1 Juventud (E),torneo actual,9,15.0,6.0,2026-08-19 · CONMEBOL Sudamericana · Atletico Torque 2-1 Tigre (G); 2026-08-12 · CONMEBOL Sudamericana · Tigre 0-1 Atletico Torque (G); 2026-05-26 · CONMEBOL Sudamericana · Gremio 2-2 Atletico Torque (E); 2026-05-19 · CONMEBOL Sudamericana · Atletico Torque 4-1 Deportivo Riestra (G); 2026-05-06 · CONMEBOL Sudamericana · Atletico Torque 1-0 Palestino (G)
2026-09-10,19:30,Cienciano vs Atletico Torque,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,88.1%,0.880700,1.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,104.07,104.067000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,torneo actual,torneo actual,11,17.0,12.0,2026-08-20 · CONMEBOL Sudamericana · Botafogo 1-0 Cienciano (P); 2026-08-13 · CONMEBOL Sudamericana · Cienciano 6-1 Botafogo (G); 2026-07-29 · CONMEBOL Sudamericana · Cienciano 4-0 Lanus (G); 2026-07-22 · CONMEBOL Sudamericana · Lanus 2-0 Cienciano (P); 2026-05-27 · CONMEBOL Sudamericana · Cienciano 1-1 Juventud (E),torneo actual,9,15.0,6.0,2026-08-19 · CONMEBOL Sudamericana · Atletico Torque 2-1 Tigre (G); 2026-08-12 · CONMEBOL Sudamericana · Tigre 0-1 Atletico Torque (G); 2026-05-26 · CONMEBOL Sudamericana · Gremio 2-2 Atletico Torque (E); 2026-05-19 · CONMEBOL Sudamericana · Atletico Torque 4-1 Deportivo Riestra (G); 2026-05-06 · CONMEBOL Sudamericana · Atletico Torque 1-0 Palestino (G)
2026-09-10,19:30,Cienciano vs Atletico Torque,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,87.9%,0.878600,1.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,103.86,103.865000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,torneo actual,torneo actual,11,17.0,12.0,2026-08-20 · CONMEBOL Sudamericana · Botafogo 1-0 Cienciano (P); 2026-08-13 · CONMEBOL Sudamericana · Cienciano 6-1 Botafogo (G); 2026-07-29 · CONMEBOL Sudamericana · Cienciano 4-0 Lanus (G); 2026-07-22 · CONMEBOL Sudamericana · Lanus 2-0 Cienciano (P); 2026-05-27 · CONMEBOL Sudamericana · Cienciano 1-1 Juventud (E),torneo actual,9,15.0,6.0,2026-08-19 · CONMEBOL Sudamericana · Atletico Torque 2-1 Tigre (G); 2026-08-12 · CONMEBOL Sudamericana · Tigre 0-1 Atletico Torque (G); 2026-05-26 · CONMEBOL Sudamericana · Gremio 2-2 Atletico Torque (E); 2026-05-19 · CONMEBOL Sudamericana · Atletico Torque 4-1 Deportivo Riestra (G); 2026-05-06 · CONMEBOL Sudamericana · Atletico Torque 1-0 Palestino (G)
